user_availability_id,user_id,day_of_week,start_time,end_time,last_update_date
7428,U00720,WEDNESDAY,2024-02-25 14:19:36,2024-02-25 18:19:36,2024-02-25 18:19:36
7429,U01713,THURSDAY,2026-03-26 13:22:36,2026-03-26 14:22:36,2026-03-26 14:22:36
7430,U01119,WEDNESDAY,2025-08-19 09:27:20,2025-08-19 12:27:20,2025-08-19 12:27:20
7431,U01119,FRIDAY,2024-09-20 00:40:58,2024-09-20 07:40:58,2024-09-20 07:40:58
7432,U01119,THURSDAY,2025-09-16 12:31:23,2025-09-16 16:31:23,2025-09-16 16:31:23
7433,U01119,SATURDAY,2024-05-23 01:25:33,2024-05-23 05:25:33,2024-05-23 05:25:33
7434,U03336,SUNDAY,2025-05-14 07:03:45,2025-05-14 15:03:45,2025-05-14 15:03:45
7435,U03336,MONDAY,2025-03-21 19:39:49,2025-03-21 23:39:49,2025-03-21 23:39:49
7436,U00705,SATURDAY,2026-03-05 15:16:06,2026-03-05 17:16:06,2026-03-05 17:16:06
7437,U00705,THURSDAY,2024-12-15 09:32:00,2024-12-15 13:32:00,2024-12-15 13:32:00
7438,U00705,MONDAY,2024-11-07 18:01:12,2024-11-07 23:01:12,2024-11-07 23:01:12
7439,U00705,TUESDAY,2024-05-09 20:57:18,2024-05-09 22:57:18,2024-05-09 22:57:18
7440,U02481,MONDAY,2026-03-12 07:24:31,2026-03-12 10:24:31,2026-03-12 10:24:31
7441,U02481,SATURDAY,2025-08-31 02:50:43,2025-08-31 10:50:43,2025-08-31 10:50:43
7442,U04705,TUESDAY,2025-11-02 09:52:32,2025-11-02 13:52:32,2025-11-02 13:52:32
7443,U04705,MONDAY,2025-11-01 08:55:28,2025-11-01 11:55:28,2025-11-01 11:55:28
7444,U04705,SUNDAY,2025-01-18 13:23:26,2025-01-18 16:23:26,2025-01-18 16:23:26
7445,U04705,FRIDAY,2024-06-17 13:47:08,2024-06-17 15:47:08,2024-06-17 15:47:08
7446,U02136,WEDNESDAY,2024-05-11 01:47:43,2024-05-11 05:47:43,2024-05-11 05:47:43
7447,U02136,TUESDAY,2025-08-04 06:52:44,2025-08-04 07:52:44,2025-08-04 07:52:44
7448,U02136,THURSDAY,2025-12-26 04:47:18,2025-12-26 09:47:18,2025-12-26 09:47:18
7449,U01232,MONDAY,2024-05-14 00:30:57,2024-05-14 02:30:57,2024-05-14 02:30:57
7450,U04836,WEDNESDAY,2025-11-11 14:02:35,2025-11-11 22:02:35,2025-11-11 22:02:35
7451,U00664,WEDNESDAY,2025-02-28 11:57:19,2025-02-28 14:57:19,2025-02-28 14:57:19
7452,U00664,SUNDAY,2025-12-08 18:22:23,2025-12-08 20:22:23,2025-12-08 20:22:23
7453,U00664,SATURDAY,2025-10-17 20:47:28,2025-10-18 04:47:28,2025-10-18 04:47:28
7454,U00664,FRIDAY,2024-01-10 15:06:06,2024-01-10 23:06:06,2024-01-10 23:06:06
7455,U01791,MONDAY,2025-08-03 05:30:27,2025-08-03 12:30:27,2025-08-03 12:30:27
7456,U00680,WEDNESDAY,2026-01-12 18:01:29,2026-01-12 23:01:29,2026-01-12 23:01:29
7457,U00680,SATURDAY,2024-11-17 03:14:20,2024-11-17 06:14:20,2024-11-17 06:14:20
7458,U02742,TUESDAY,2025-11-25 14:02:49,2025-11-25 20:02:49,2025-11-25 20:02:49
7459,U02742,SUNDAY,2024-03-21 04:43:36,2024-03-21 05:43:36,2024-03-21 05:43:36
7460,U02175,WEDNESDAY,2024-12-11 13:27:27,2024-12-11 16:27:27,2024-12-11 16:27:27
7461,U02175,MONDAY,2025-06-06 12:16:00,2025-06-06 19:16:00,2025-06-06 19:16:00
7462,U00909,TUESDAY,2025-01-01 17:04:20,2025-01-02 01:04:20,2025-01-02 01:04:20
7463,U00909,FRIDAY,2025-06-24 16:22:10,2025-06-25 00:22:10,2025-06-25 00:22:10
7464,U00909,SATURDAY,2024-12-15 20:37:34,2024-12-15 21:37:34,2024-12-15 21:37:34
7465,U00909,WEDNESDAY,2025-08-23 09:17:12,2025-08-23 14:17:12,2025-08-23 14:17:12
7466,U02658,MONDAY,2025-08-23 03:14:47,2025-08-23 08:14:47,2025-08-23 08:14:47
7467,U02658,TUESDAY,2025-08-18 10:22:31,2025-08-18 13:22:31,2025-08-18 13:22:31
7468,U02658,SUNDAY,2025-02-27 02:46:19,2025-02-27 09:46:19,2025-02-27 09:46:19
7469,U02658,THURSDAY,2024-11-16 03:15:36,2024-11-16 05:15:36,2024-11-16 05:15:36
7470,U02721,WEDNESDAY,2025-10-20 10:18:09,2025-10-20 16:18:09,2025-10-20 16:18:09
7471,U02721,TUESDAY,2024-08-09 13:05:34,2024-08-09 17:05:34,2024-08-09 17:05:34
7472,U02721,FRIDAY,2025-03-19 02:05:00,2025-03-19 03:05:00,2025-03-19 03:05:00
7473,U00832,SATURDAY,2025-05-04 11:31:10,2025-05-04 16:31:10,2025-05-04 16:31:10
7474,U03300,THURSDAY,2025-11-30 08:36:08,2025-11-30 09:36:08,2025-11-30 09:36:08
7475,U03300,TUESDAY,2025-07-25 23:04:18,2025-07-26 07:04:18,2025-07-26 07:04:18
7476,U03300,SATURDAY,2024-08-04 11:03:29,2024-08-04 14:03:29,2024-08-04 14:03:29
7477,U00322,MONDAY,2024-10-17 09:44:54,2024-10-17 16:44:54,2024-10-17 16:44:54
7478,U03135,MONDAY,2025-08-07 22:56:37,2025-08-08 03:56:37,2025-08-08 03:56:37
7479,U03623,SATURDAY,2024-08-12 04:55:10,2024-08-12 12:55:10,2024-08-12 12:55:10
7480,U03623,TUESDAY,2025-05-30 00:04:10,2025-05-30 06:04:10,2025-05-30 06:04:10
7481,U04076,SUNDAY,2024-10-29 23:37:07,2024-10-30 05:37:07,2024-10-30 05:37:07
7482,U04581,THURSDAY,2025-05-01 18:24:10,2025-05-01 23:24:10,2025-05-01 23:24:10
7483,U04581,SATURDAY,2025-04-25 03:18:54,2025-04-25 07:18:54,2025-04-25 07:18:54
7484,U03768,SATURDAY,2025-12-12 15:00:19,2025-12-12 21:00:19,2025-12-12 21:00:19
7485,U03768,FRIDAY,2024-02-26 03:50:53,2024-02-26 05:50:53,2024-02-26 05:50:53
7486,U03768,WEDNESDAY,2024-12-15 06:22:13,2024-12-15 10:22:13,2024-12-15 10:22:13
7487,U00033,SUNDAY,2026-01-18 06:03:31,2026-01-18 14:03:31,2026-01-18 14:03:31
7488,U02525,THURSDAY,2024-05-25 17:07:44,2024-05-25 18:07:44,2024-05-25 18:07:44
7489,U02525,TUESDAY,2024-02-17 04:49:09,2024-02-17 07:49:09,2024-02-17 07:49:09
7490,U02525,SUNDAY,2026-02-13 13:18:28,2026-02-13 14:18:28,2026-02-13 14:18:28
7491,U04586,FRIDAY,2024-09-16 08:01:53,2024-09-16 09:01:53,2024-09-16 09:01:53
7492,U04586,SATURDAY,2025-04-26 06:38:25,2025-04-26 13:38:25,2025-04-26 13:38:25
7493,U04586,WEDNESDAY,2026-03-30 17:55:20,2026-03-30 19:55:20,2026-03-30 19:55:20
7494,U04809,FRIDAY,2026-04-04 19:15:32,2026-04-05 01:15:32,2026-04-05 01:15:32
7495,U04809,SATURDAY,2024-04-27 04:19:29,2024-04-27 07:19:29,2024-04-27 07:19:29
7496,U04809,THURSDAY,2024-06-04 07:03:59,2024-06-04 13:03:59,2024-06-04 13:03:59
7497,U04809,WEDNESDAY,2025-02-04 02:53:42,2025-02-04 03:53:42,2025-02-04 03:53:42
7498,U02125,SATURDAY,2024-06-18 15:29:22,2024-06-18 16:29:22,2024-06-18 16:29:22
7499,U02125,MONDAY,2025-07-01 11:22:26,2025-07-01 12:22:26,2025-07-01 12:22:26
7500,U02125,THURSDAY,2026-01-03 04:55:50,2026-01-03 10:55:50,2026-01-03 10:55:50
7501,U02125,TUESDAY,2024-03-12 12:52:36,2024-03-12 20:52:36,2024-03-12 20:52:36
7502,U03940,FRIDAY,2025-04-11 04:55:44,2025-04-11 07:55:44,2025-04-11 07:55:44
7503,U03940,SUNDAY,2024-07-22 11:46:36,2024-07-22 13:46:36,2024-07-22 13:46:36
7504,U03940,THURSDAY,2026-01-14 14:49:33,2026-01-14 18:49:33,2026-01-14 18:49:33
7505,U03940,TUESDAY,2025-12-05 23:32:44,2025-12-06 03:32:44,2025-12-06 03:32:44
7506,U01259,MONDAY,2024-04-04 06:27:55,2024-04-04 10:27:55,2024-04-04 10:27:55
7507,U01259,SATURDAY,2024-02-17 11:49:49,2024-02-17 18:49:49,2024-02-17 18:49:49
7508,U01259,THURSDAY,2025-09-06 19:42:48,2025-09-06 23:42:48,2025-09-06 23:42:48
7509,U01259,SUNDAY,2024-03-07 03:39:41,2024-03-07 09:39:41,2024-03-07 09:39:41
7510,U01696,TUESDAY,2026-02-24 18:10:01,2026-02-24 22:10:01,2026-02-24 22:10:01
7511,U01696,SATURDAY,2025-04-23 01:11:32,2025-04-23 04:11:32,2025-04-23 04:11:32
7512,U01696,THURSDAY,2025-03-24 16:35:18,2025-03-24 18:35:18,2025-03-24 18:35:18
7513,U02452,SATURDAY,2025-10-27 06:11:14,2025-10-27 07:11:14,2025-10-27 07:11:14
7514,U00924,FRIDAY,2025-02-15 08:17:04,2025-02-15 13:17:04,2025-02-15 13:17:04
7515,U04153,SATURDAY,2025-06-27 12:37:52,2025-06-27 13:37:52,2025-06-27 13:37:52
7516,U04153,MONDAY,2025-12-07 08:55:14,2025-12-07 11:55:14,2025-12-07 11:55:14
7517,U01620,TUESDAY,2024-08-02 05:03:44,2024-08-02 06:03:44,2024-08-02 06:03:44
7518,U04223,THURSDAY,2024-12-13 14:38:06,2024-12-13 19:38:06,2024-12-13 19:38:06
7519,U04223,WEDNESDAY,2024-10-09 06:46:54,2024-10-09 13:46:54,2024-10-09 13:46:54
7520,U04223,SUNDAY,2025-04-14 17:36:25,2025-04-15 01:36:25,2025-04-15 01:36:25
7521,U02733,MONDAY,2024-04-06 11:35:31,2024-04-06 19:35:31,2024-04-06 19:35:31
7522,U04835,SATURDAY,2025-08-25 19:19:22,2025-08-26 03:19:22,2025-08-26 03:19:22
7523,U04835,SUNDAY,2024-01-28 13:42:54,2024-01-28 20:42:54,2024-01-28 20:42:54
7524,U04835,FRIDAY,2024-01-01 21:02:14,2024-01-02 04:02:14,2024-01-02 04:02:14
7525,U02684,SUNDAY,2024-08-09 09:21:53,2024-08-09 11:21:53,2024-08-09 11:21:53
7526,U02684,THURSDAY,2024-01-02 14:07:38,2024-01-02 21:07:38,2024-01-02 21:07:38
7527,U03538,SUNDAY,2024-01-07 12:26:47,2024-01-07 14:26:47,2024-01-07 14:26:47
7528,U04487,SUNDAY,2025-10-04 16:26:20,2025-10-04 21:26:20,2025-10-04 21:26:20
7529,U00292,WEDNESDAY,2026-01-06 22:53:38,2026-01-07 01:53:38,2026-01-07 01:53:38
7530,U00292,THURSDAY,2024-12-27 12:04:36,2024-12-27 19:04:36,2024-12-27 19:04:36
7531,U00292,FRIDAY,2025-11-04 05:33:02,2025-11-04 09:33:02,2025-11-04 09:33:02
7532,U01790,TUESDAY,2024-06-09 13:58:22,2024-06-09 20:58:22,2024-06-09 20:58:22
7533,U02463,FRIDAY,2025-07-29 00:48:37,2025-07-29 01:48:37,2025-07-29 01:48:37
7534,U02463,SATURDAY,2024-08-25 11:48:56,2024-08-25 17:48:56,2024-08-25 17:48:56
7535,U02463,THURSDAY,2026-03-08 08:52:19,2026-03-08 12:52:19,2026-03-08 12:52:19
7536,U02485,SATURDAY,2024-01-06 16:00:02,2024-01-06 18:00:02,2024-01-06 18:00:02
7537,U02485,SUNDAY,2024-05-21 19:35:48,2024-05-22 03:35:48,2024-05-22 03:35:48
7538,U02485,MONDAY,2024-02-18 02:36:46,2024-02-18 03:36:46,2024-02-18 03:36:46
7539,U04467,FRIDAY,2024-07-27 20:23:44,2024-07-28 00:23:44,2024-07-28 00:23:44
7540,U04467,MONDAY,2024-08-23 19:18:50,2024-08-24 00:18:50,2024-08-24 00:18:50
7541,U02925,WEDNESDAY,2024-01-10 19:25:15,2024-01-11 00:25:15,2024-01-11 00:25:15
7542,U02925,SUNDAY,2024-07-20 17:13:40,2024-07-21 00:13:40,2024-07-21 00:13:40
7543,U02925,SATURDAY,2024-12-26 14:05:02,2024-12-26 20:05:02,2024-12-26 20:05:02
7544,U00786,SUNDAY,2025-05-08 19:36:00,2025-05-09 03:36:00,2025-05-09 03:36:00
7545,U04251,TUESDAY,2024-01-25 05:20:04,2024-01-25 12:20:04,2024-01-25 12:20:04
7546,U04251,FRIDAY,2025-01-15 04:43:30,2025-01-15 10:43:30,2025-01-15 10:43:30
7547,U04251,MONDAY,2024-02-14 17:54:02,2024-02-15 01:54:02,2024-02-15 01:54:02
7548,U04952,THURSDAY,2024-11-19 04:10:06,2024-11-19 08:10:06,2024-11-19 08:10:06
7549,U04952,SUNDAY,2025-07-15 16:27:21,2025-07-15 22:27:21,2025-07-15 22:27:21
7550,U00278,THURSDAY,2025-10-31 05:38:23,2025-10-31 11:38:23,2025-10-31 11:38:23
7551,U02146,THURSDAY,2026-03-04 14:43:14,2026-03-04 19:43:14,2026-03-04 19:43:14
7552,U02146,WEDNESDAY,2026-03-29 03:33:59,2026-03-29 08:33:59,2026-03-29 08:33:59
7553,U02146,FRIDAY,2025-04-17 20:51:15,2025-04-17 22:51:15,2025-04-17 22:51:15
7554,U02264,WEDNESDAY,2025-10-07 06:46:26,2025-10-07 08:46:26,2025-10-07 08:46:26
7555,U00508,FRIDAY,2024-07-30 12:55:52,2024-07-30 16:55:52,2024-07-30 16:55:52
7556,U00508,MONDAY,2024-06-27 17:40:31,2024-06-27 23:40:31,2024-06-27 23:40:31
7557,U00508,SATURDAY,2024-05-19 21:48:58,2024-05-20 01:48:58,2024-05-20 01:48:58
7558,U02184,SUNDAY,2025-03-19 04:13:16,2025-03-19 06:13:16,2025-03-19 06:13:16
7559,U02184,TUESDAY,2025-02-04 04:58:44,2025-02-04 11:58:44,2025-02-04 11:58:44
7560,U02184,SATURDAY,2025-12-29 16:23:01,2025-12-29 18:23:01,2025-12-29 18:23:01
7561,U04753,MONDAY,2024-06-25 14:54:50,2024-06-25 15:54:50,2024-06-25 15:54:50
7562,U04753,TUESDAY,2026-01-28 08:41:39,2026-01-28 14:41:39,2026-01-28 14:41:39
7563,U04753,THURSDAY,2024-12-19 08:11:40,2024-12-19 12:11:40,2024-12-19 12:11:40
7564,U04753,SATURDAY,2024-10-03 11:32:49,2024-10-03 13:32:49,2024-10-03 13:32:49
7565,U02664,MONDAY,2026-04-07 22:08:02,2026-04-08 00:08:02,2026-04-08 00:08:02
7566,U02664,SATURDAY,2025-10-31 04:24:58,2025-10-31 06:24:58,2025-10-31 06:24:58
7567,U02664,FRIDAY,2024-01-29 16:48:12,2024-01-29 23:48:12,2024-01-29 23:48:12
7568,U04964,SATURDAY,2025-12-30 19:31:28,2025-12-30 22:31:28,2025-12-30 22:31:28
7569,U04964,FRIDAY,2025-08-06 04:44:00,2025-08-06 12:44:00,2025-08-06 12:44:00
7570,U02617,THURSDAY,2024-01-08 06:45:36,2024-01-08 14:45:36,2024-01-08 14:45:36
7571,U02617,FRIDAY,2024-09-18 03:19:57,2024-09-18 05:19:57,2024-09-18 05:19:57
7572,U02617,SATURDAY,2024-05-18 05:24:34,2024-05-18 06:24:34,2024-05-18 06:24:34
7573,U00197,MONDAY,2024-07-06 20:03:36,2024-07-06 23:03:36,2024-07-06 23:03:36
7574,U00197,THURSDAY,2025-03-29 17:02:18,2025-03-29 18:02:18,2025-03-29 18:02:18
7575,U00197,SUNDAY,2024-12-12 19:56:45,2024-12-13 00:56:45,2024-12-13 00:56:45
7576,U00197,SATURDAY,2026-04-01 07:28:19,2026-04-01 10:28:19,2026-04-01 10:28:19
7577,U03524,WEDNESDAY,2026-02-08 10:13:55,2026-02-08 18:13:55,2026-02-08 18:13:55
7578,U03035,TUESDAY,2024-01-09 11:22:15,2024-01-09 18:22:15,2024-01-09 18:22:15
7579,U03035,SATURDAY,2024-02-29 18:30:03,2024-03-01 02:30:03,2024-03-01 02:30:03
7580,U03035,THURSDAY,2025-07-10 14:49:52,2025-07-10 15:49:52,2025-07-10 15:49:52
7581,U03035,FRIDAY,2026-02-11 22:26:10,2026-02-12 02:26:10,2026-02-12 02:26:10
7582,U02237,THURSDAY,2025-10-20 17:26:30,2025-10-20 21:26:30,2025-10-20 21:26:30
7583,U02237,WEDNESDAY,2024-05-16 00:50:43,2024-05-16 03:50:43,2024-05-16 03:50:43
7584,U01136,THURSDAY,2024-01-13 12:56:49,2024-01-13 19:56:49,2024-01-13 19:56:49
7585,U01136,WEDNESDAY,2024-04-16 03:13:37,2024-04-16 07:13:37,2024-04-16 07:13:37
7586,U01136,TUESDAY,2026-01-31 13:30:47,2026-01-31 21:30:47,2026-01-31 21:30:47
7587,U01136,FRIDAY,2024-02-02 16:55:06,2024-02-02 22:55:06,2024-02-02 22:55:06
7588,U00336,WEDNESDAY,2024-06-10 14:49:02,2024-06-10 22:49:02,2024-06-10 22:49:02
7589,U03134,TUESDAY,2025-07-18 22:25:14,2025-07-19 03:25:14,2025-07-19 03:25:14
7590,U03134,SATURDAY,2025-07-22 04:31:16,2025-07-22 10:31:16,2025-07-22 10:31:16
7591,U03134,THURSDAY,2025-04-08 19:22:53,2025-04-09 01:22:53,2025-04-09 01:22:53
7592,U02919,THURSDAY,2026-04-14 03:16:44,2026-04-14 10:16:44,2026-04-14 10:16:44
7593,U02844,SUNDAY,2025-01-09 00:30:10,2025-01-09 02:30:10,2025-01-09 02:30:10
7594,U02844,MONDAY,2024-01-08 09:41:41,2024-01-08 10:41:41,2024-01-08 10:41:41
7595,U02844,THURSDAY,2026-01-17 07:54:50,2026-01-17 13:54:50,2026-01-17 13:54:50
7596,U01298,SATURDAY,2025-07-13 12:51:44,2025-07-13 20:51:44,2025-07-13 20:51:44
7597,U02289,FRIDAY,2025-08-15 20:11:27,2025-08-16 01:11:27,2025-08-16 01:11:27
7598,U02289,MONDAY,2025-07-19 17:33:44,2025-07-19 21:33:44,2025-07-19 21:33:44
7599,U02289,WEDNESDAY,2024-01-13 09:18:55,2024-01-13 17:18:55,2024-01-13 17:18:55
7600,U03912,WEDNESDAY,2024-05-06 17:46:51,2024-05-06 20:46:51,2024-05-06 20:46:51
7601,U03912,TUESDAY,2024-11-26 11:57:32,2024-11-26 14:57:32,2024-11-26 14:57:32
7602,U02055,SATURDAY,2026-04-03 05:45:59,2026-04-03 12:45:59,2026-04-03 12:45:59
7603,U01084,SATURDAY,2024-04-20 14:37:53,2024-04-20 19:37:53,2024-04-20 19:37:53
7604,U01084,THURSDAY,2025-06-11 06:39:23,2025-06-11 07:39:23,2025-06-11 07:39:23
7605,U01084,MONDAY,2025-02-19 07:06:09,2025-02-19 15:06:09,2025-02-19 15:06:09
7606,U01084,SUNDAY,2025-07-16 13:26:34,2025-07-16 14:26:34,2025-07-16 14:26:34
7607,U01166,THURSDAY,2024-07-24 01:00:01,2024-07-24 06:00:01,2024-07-24 06:00:01
7608,U01166,FRIDAY,2024-11-10 23:45:10,2024-11-11 02:45:10,2024-11-11 02:45:10
7609,U01166,TUESDAY,2025-03-19 13:36:41,2025-03-19 16:36:41,2025-03-19 16:36:41
7610,U00453,MONDAY,2025-03-12 11:11:12,2025-03-12 13:11:12,2025-03-12 13:11:12
7611,U00453,SATURDAY,2026-04-06 07:08:54,2026-04-06 13:08:54,2026-04-06 13:08:54
7612,U00453,THURSDAY,2025-04-06 20:16:30,2025-04-06 22:16:30,2025-04-06 22:16:30
7613,U02683,MONDAY,2025-06-14 05:38:53,2025-06-14 09:38:53,2025-06-14 09:38:53
7614,U01684,TUESDAY,2025-07-20 17:49:13,2025-07-20 18:49:13,2025-07-20 18:49:13
7615,U01684,THURSDAY,2024-02-24 16:07:43,2024-02-24 19:07:43,2024-02-24 19:07:43
7616,U02832,THURSDAY,2025-09-19 14:07:45,2025-09-19 22:07:45,2025-09-19 22:07:45
7617,U02832,TUESDAY,2025-06-16 18:03:37,2025-06-17 00:03:37,2025-06-17 00:03:37
7618,U03534,THURSDAY,2025-05-06 05:05:35,2025-05-06 07:05:35,2025-05-06 07:05:35
7619,U00276,TUESDAY,2024-11-03 11:18:34,2024-11-03 15:18:34,2024-11-03 15:18:34
7620,U04695,TUESDAY,2024-05-17 12:23:13,2024-05-17 15:23:13,2024-05-17 15:23:13
7621,U04695,SUNDAY,2024-08-04 21:07:46,2024-08-05 03:07:46,2024-08-05 03:07:46
7622,U04695,FRIDAY,2025-06-25 01:40:34,2025-06-25 03:40:34,2025-06-25 03:40:34
7623,U04421,TUESDAY,2025-01-05 20:08:32,2025-01-06 01:08:32,2025-01-06 01:08:32
7624,U04686,WEDNESDAY,2024-10-13 05:26:50,2024-10-13 10:26:50,2024-10-13 10:26:50
7625,U04686,TUESDAY,2024-12-21 14:44:42,2024-12-21 17:44:42,2024-12-21 17:44:42
7626,U04572,MONDAY,2025-06-08 02:47:39,2025-06-08 04:47:39,2025-06-08 04:47:39
7627,U04572,THURSDAY,2024-07-02 13:00:57,2024-07-02 14:00:57,2024-07-02 14:00:57
7628,U04572,SUNDAY,2025-04-10 16:08:51,2025-04-10 20:08:51,2025-04-10 20:08:51
7629,U04830,FRIDAY,2025-01-11 19:26:38,2025-01-11 21:26:38,2025-01-11 21:26:38
7630,U04830,THURSDAY,2024-05-23 16:32:34,2024-05-23 17:32:34,2024-05-23 17:32:34
7631,U04830,TUESDAY,2025-12-11 19:55:29,2025-12-11 21:55:29,2025-12-11 21:55:29
7632,U00338,FRIDAY,2025-05-22 07:16:26,2025-05-22 08:16:26,2025-05-22 08:16:26
7633,U00338,TUESDAY,2025-08-16 18:12:11,2025-08-16 23:12:11,2025-08-16 23:12:11
7634,U02456,SUNDAY,2024-01-07 20:26:23,2024-01-08 02:26:23,2024-01-08 02:26:23
7635,U02456,THURSDAY,2024-04-23 03:32:32,2024-04-23 05:32:32,2024-04-23 05:32:32
7636,U02456,SATURDAY,2025-08-19 12:28:09,2025-08-19 16:28:09,2025-08-19 16:28:09
7637,U04451,MONDAY,2025-11-03 17:39:53,2025-11-03 21:39:53,2025-11-03 21:39:53
7638,U04451,SATURDAY,2025-05-08 15:33:29,2025-05-08 19:33:29,2025-05-08 19:33:29
7639,U04451,FRIDAY,2025-09-21 01:42:51,2025-09-21 09:42:51,2025-09-21 09:42:51
7640,U04451,THURSDAY,2024-01-20 09:58:14,2024-01-20 15:58:14,2024-01-20 15:58:14
7641,U01270,THURSDAY,2026-01-21 06:42:26,2026-01-21 13:42:26,2026-01-21 13:42:26
7642,U01270,SUNDAY,2024-10-29 02:24:26,2024-10-29 07:24:26,2024-10-29 07:24:26
7643,U01270,SATURDAY,2024-05-16 06:29:48,2024-05-16 09:29:48,2024-05-16 09:29:48
7644,U01270,WEDNESDAY,2025-09-02 01:05:01,2025-09-02 06:05:01,2025-09-02 06:05:01
7645,U01765,MONDAY,2025-02-19 08:37:31,2025-02-19 09:37:31,2025-02-19 09:37:31
7646,U01765,FRIDAY,2024-03-31 13:54:16,2024-03-31 14:54:16,2024-03-31 14:54:16
7647,U01765,THURSDAY,2025-05-07 15:54:56,2025-05-07 18:54:56,2025-05-07 18:54:56
7648,U02654,SATURDAY,2024-09-10 16:54:39,2024-09-10 23:54:39,2024-09-10 23:54:39
7649,U03715,FRIDAY,2024-05-26 15:04:25,2024-05-26 17:04:25,2024-05-26 17:04:25
7650,U02048,WEDNESDAY,2024-09-11 05:21:02,2024-09-11 10:21:02,2024-09-11 10:21:02
7651,U02100,TUESDAY,2024-11-16 12:51:12,2024-11-16 17:51:12,2024-11-16 17:51:12
7652,U02100,SUNDAY,2024-02-14 18:02:46,2024-02-14 21:02:46,2024-02-14 21:02:46
7653,U00200,FRIDAY,2025-03-02 05:26:58,2025-03-02 09:26:58,2025-03-02 09:26:58
7654,U00200,SATURDAY,2024-03-26 01:59:14,2024-03-26 07:59:14,2024-03-26 07:59:14
7655,U00200,WEDNESDAY,2025-10-25 23:05:27,2025-10-26 04:05:27,2025-10-26 04:05:27
7656,U00200,MONDAY,2024-02-01 20:38:46,2024-02-01 21:38:46,2024-02-01 21:38:46
7657,U02772,THURSDAY,2024-04-12 15:09:26,2024-04-12 20:09:26,2024-04-12 20:09:26
7658,U02772,SATURDAY,2024-03-03 06:24:49,2024-03-03 13:24:49,2024-03-03 13:24:49
7659,U02772,WEDNESDAY,2025-05-17 03:08:37,2025-05-17 09:08:37,2025-05-17 09:08:37
7660,U02772,SUNDAY,2024-11-20 16:00:43,2024-11-20 17:00:43,2024-11-20 17:00:43
7661,U02444,FRIDAY,2025-01-30 08:38:02,2025-01-30 11:38:02,2025-01-30 11:38:02
7662,U02394,FRIDAY,2024-01-25 07:05:22,2024-01-25 13:05:22,2024-01-25 13:05:22
7663,U02356,TUESDAY,2025-09-20 14:04:00,2025-09-20 16:04:00,2025-09-20 16:04:00
7664,U02356,MONDAY,2024-03-01 08:56:03,2024-03-01 12:56:03,2024-03-01 12:56:03
7665,U01127,WEDNESDAY,2024-11-11 22:35:06,2024-11-11 23:35:06,2024-11-11 23:35:06
7666,U01127,THURSDAY,2025-09-18 09:26:57,2025-09-18 11:26:57,2025-09-18 11:26:57
7667,U01127,FRIDAY,2025-08-15 09:10:29,2025-08-15 15:10:29,2025-08-15 15:10:29
7668,U02704,SUNDAY,2025-03-15 05:02:21,2025-03-15 10:02:21,2025-03-15 10:02:21
7669,U00129,THURSDAY,2025-04-09 06:53:21,2025-04-09 14:53:21,2025-04-09 14:53:21
7670,U00129,TUESDAY,2025-03-06 21:55:04,2025-03-07 03:55:04,2025-03-07 03:55:04
7671,U03037,TUESDAY,2025-07-18 05:31:18,2025-07-18 07:31:18,2025-07-18 07:31:18
7672,U00281,MONDAY,2025-07-23 18:45:53,2025-07-24 00:45:53,2025-07-24 00:45:53
7673,U03863,FRIDAY,2024-01-06 05:35:22,2024-01-06 11:35:22,2024-01-06 11:35:22
7674,U03863,SATURDAY,2024-02-13 05:52:00,2024-02-13 11:52:00,2024-02-13 11:52:00
7675,U04269,TUESDAY,2025-05-21 14:22:06,2025-05-21 16:22:06,2025-05-21 16:22:06
7676,U02693,SUNDAY,2026-01-29 01:00:19,2026-01-29 04:00:19,2026-01-29 04:00:19
7677,U02693,FRIDAY,2024-12-13 12:34:37,2024-12-13 18:34:37,2024-12-13 18:34:37
7678,U02693,TUESDAY,2025-03-07 04:06:42,2025-03-07 09:06:42,2025-03-07 09:06:42
7679,U02693,WEDNESDAY,2025-05-26 20:18:15,2025-05-27 04:18:15,2025-05-27 04:18:15
7680,U04382,FRIDAY,2024-12-17 00:25:11,2024-12-17 01:25:11,2024-12-17 01:25:11
7681,U04867,WEDNESDAY,2026-02-25 19:44:26,2026-02-26 02:44:26,2026-02-26 02:44:26
7682,U01443,FRIDAY,2025-11-27 16:40:51,2025-11-28 00:40:51,2025-11-28 00:40:51
7683,U00335,WEDNESDAY,2024-12-28 04:22:13,2024-12-28 12:22:13,2024-12-28 12:22:13
7684,U00335,SUNDAY,2025-02-08 17:38:42,2025-02-08 22:38:42,2025-02-08 22:38:42
7685,U00889,SUNDAY,2025-03-19 17:11:33,2025-03-19 20:11:33,2025-03-19 20:11:33
7686,U00889,TUESDAY,2025-02-17 07:32:14,2025-02-17 08:32:14,2025-02-17 08:32:14
7687,U04064,FRIDAY,2025-07-30 02:14:29,2025-07-30 08:14:29,2025-07-30 08:14:29
7688,U04064,TUESDAY,2025-02-14 05:55:35,2025-02-14 06:55:35,2025-02-14 06:55:35
7689,U03919,SATURDAY,2025-12-01 12:34:44,2025-12-01 14:34:44,2025-12-01 14:34:44
