user_notification_preferences_id,user_id,channel_id,preference
13780,U04860,4,ENABLED
13781,U02559,1,DISABLED
13782,U02559,2,ENABLED
13783,U02559,3,DISABLED
13784,U02559,4,DISABLED
13785,U03652,1,ENABLED
13786,U03652,2,ENABLED
13787,U03652,3,ENABLED
13788,U03652,4,ENABLED
13789,U04274,1,DISABLED
13790,U04274,2,ENABLED
13791,U04274,3,DISABLED
13792,U04274,4,DISABLED
13793,U03577,1,DISABLED
13794,U03577,2,DISABLED
13795,U03577,3,ENABLED
13796,U03577,4,ENABLED
13797,U04198,1,ENABLED
13798,U04198,2,ENABLED
13799,U04198,3,DISABLED
13800,U04198,4,ENABLED
13801,U03366,1,ENABLED
13802,U03366,2,DISABLED
13803,U03366,3,ENABLED
13804,U03366,4,ENABLED
13805,U04980,1,ENABLED
13806,U04980,2,DISABLED
13807,U04980,3,DISABLED
13808,U04980,4,DISABLED
13809,U01417,1,DISABLED
13810,U01417,2,DISABLED
13811,U01417,3,ENABLED
13812,U01417,4,ENABLED
13813,U03160,1,ENABLED
13814,U03160,2,ENABLED
13815,U03160,3,DISABLED
13816,U03160,4,ENABLED
13817,U00912,1,DISABLED
13818,U00912,2,ENABLED
13819,U00912,3,DISABLED
13820,U00912,4,DISABLED
13821,U04531,1,DISABLED
13822,U04531,2,ENABLED
13823,U04531,3,ENABLED
13824,U04531,4,ENABLED
13825,U00920,1,DISABLED
13826,U00920,2,ENABLED
13827,U00920,3,DISABLED
13828,U00920,4,ENABLED
13829,U02819,1,DISABLED
13830,U02819,2,ENABLED
13831,U02819,3,ENABLED
13832,U02819,4,DISABLED
13833,U04775,1,DISABLED
13834,U04775,2,ENABLED
13835,U04775,3,ENABLED
13836,U04775,4,ENABLED
13837,U00115,1,ENABLED
13838,U00115,2,DISABLED
13839,U00115,3,ENABLED
13840,U00115,4,ENABLED
13841,U04103,1,DISABLED
13842,U04103,2,DISABLED
13843,U04103,3,DISABLED
13844,U04103,4,ENABLED
13845,U03948,1,DISABLED
13846,U03948,2,DISABLED
13847,U03948,3,DISABLED
13848,U03948,4,ENABLED
13849,U02051,1,ENABLED
13850,U02051,2,ENABLED
13851,U02051,3,DISABLED
13852,U02051,4,ENABLED
13853,U04303,1,ENABLED
13854,U04303,2,DISABLED
13855,U04303,3,ENABLED
13856,U04303,4,ENABLED
13857,U00218,1,ENABLED
13858,U00218,2,ENABLED
13859,U00218,3,ENABLED
13860,U00218,4,ENABLED
13861,U04024,1,ENABLED
13862,U04024,2,DISABLED
13863,U04024,3,ENABLED
13864,U04024,4,ENABLED
13865,U03181,1,DISABLED
13866,U03181,2,DISABLED
13867,U03181,3,ENABLED
13868,U03181,4,DISABLED
13869,U01842,1,ENABLED
13870,U01842,2,ENABLED
13871,U01842,3,DISABLED
13872,U01842,4,DISABLED
13873,U00497,1,ENABLED
13874,U00497,2,ENABLED
13875,U00497,3,ENABLED
13876,U00497,4,ENABLED
13877,U01336,1,DISABLED
13878,U01336,2,ENABLED
13879,U01336,3,DISABLED
13880,U01336,4,ENABLED
13881,U03005,1,ENABLED
13882,U03005,2,ENABLED
13883,U03005,3,DISABLED
13884,U03005,4,ENABLED
13885,U00639,1,DISABLED
13886,U00639,2,ENABLED
13887,U00639,3,DISABLED
13888,U00639,4,ENABLED
13889,U00053,1,ENABLED
13890,U00053,2,DISABLED
13891,U00053,3,DISABLED
13892,U00053,4,ENABLED
13893,U04608,1,ENABLED
13894,U04608,2,DISABLED
13895,U04608,3,ENABLED
13896,U04608,4,ENABLED
13897,U02079,1,DISABLED
13898,U02079,2,DISABLED
13899,U02079,3,DISABLED
13900,U02079,4,ENABLED
13901,U01551,1,ENABLED
13902,U01551,2,ENABLED
13903,U01551,3,DISABLED
13904,U01551,4,DISABLED
13905,U02640,1,DISABLED
13906,U02640,2,ENABLED
13907,U02640,3,DISABLED
13908,U02640,4,DISABLED
13909,U00494,1,DISABLED
13910,U00494,2,DISABLED
13911,U00494,3,ENABLED
13912,U00494,4,DISABLED
13913,U00145,1,DISABLED
13914,U00145,2,ENABLED
13915,U00145,3,ENABLED
13916,U00145,4,ENABLED
13917,U04628,1,DISABLED
13918,U04628,2,ENABLED
13919,U04628,3,DISABLED
13920,U04628,4,ENABLED
13921,U04796,1,ENABLED
13922,U04796,2,ENABLED
13923,U04796,3,DISABLED
13924,U04796,4,ENABLED
13925,U01221,1,ENABLED
13926,U01221,2,DISABLED
13927,U01221,3,ENABLED
13928,U01221,4,ENABLED
13929,U02191,1,DISABLED
13930,U02191,2,DISABLED
13931,U02191,3,DISABLED
13932,U02191,4,DISABLED
13933,U02929,1,ENABLED
13934,U02929,2,DISABLED
13935,U02929,3,DISABLED
13936,U02929,4,DISABLED
13937,U01304,1,DISABLED
13938,U01304,2,DISABLED
13939,U01304,3,DISABLED
13940,U01304,4,DISABLED
13941,U03835,1,DISABLED
13942,U03835,2,ENABLED
13943,U03835,3,DISABLED
13944,U03835,4,DISABLED
13945,U02569,1,ENABLED
13946,U02569,2,DISABLED
13947,U02569,3,DISABLED
13948,U02569,4,ENABLED
13949,U04676,1,DISABLED
13950,U04676,2,DISABLED
13951,U04676,3,ENABLED
13952,U04676,4,ENABLED
13953,U04356,1,DISABLED
13954,U04356,2,DISABLED
13955,U04356,3,DISABLED
13956,U04356,4,ENABLED
13957,U02264,1,DISABLED
13958,U02264,2,ENABLED
13959,U02264,3,DISABLED
13960,U02264,4,ENABLED
13961,U04246,1,DISABLED
13962,U04246,2,ENABLED
13963,U04246,3,DISABLED
13964,U04246,4,ENABLED
13965,U00809,1,DISABLED
13966,U00809,2,ENABLED
13967,U00809,3,ENABLED
13968,U00809,4,DISABLED
13969,U01108,1,DISABLED
13970,U01108,2,DISABLED
13971,U01108,3,DISABLED
13972,U01108,4,DISABLED
13973,U01572,1,DISABLED
13974,U01572,2,ENABLED
13975,U01572,3,ENABLED
13976,U01572,4,ENABLED
13977,U04672,1,DISABLED
13978,U04672,2,DISABLED
13979,U04672,3,ENABLED
13980,U04672,4,ENABLED
13981,U01829,1,DISABLED
13982,U01829,2,DISABLED
13983,U01829,3,ENABLED
13984,U01829,4,ENABLED
13985,U04919,1,ENABLED
13986,U04919,2,DISABLED
13987,U04919,3,ENABLED
13988,U04919,4,DISABLED
13989,U02750,1,DISABLED
13990,U02750,2,DISABLED
13991,U02750,3,DISABLED
13992,U02750,4,ENABLED
13993,U00954,1,DISABLED
13994,U00954,2,DISABLED
13995,U00954,3,DISABLED
13996,U00954,4,ENABLED
13997,U04879,1,ENABLED
13998,U04879,2,ENABLED
13999,U04879,3,ENABLED
14000,U04879,4,ENABLED
14001,U04482,1,ENABLED
14002,U04482,2,DISABLED
14003,U04482,3,ENABLED
14004,U04482,4,ENABLED
14005,U00633,1,ENABLED
14006,U00633,2,ENABLED
14007,U00633,3,ENABLED
14008,U00633,4,DISABLED
14009,U03277,1,ENABLED
14010,U03277,2,DISABLED
14011,U03277,3,DISABLED
14012,U03277,4,ENABLED
14013,U01207,1,DISABLED
14014,U01207,2,DISABLED
14015,U01207,3,DISABLED
14016,U01207,4,DISABLED
14017,U03875,1,ENABLED
14018,U03875,2,DISABLED
14019,U03875,3,DISABLED
14020,U03875,4,ENABLED
14021,U01797,1,DISABLED
14022,U01797,2,DISABLED
14023,U01797,3,DISABLED
14024,U01797,4,DISABLED
14025,U02721,1,DISABLED
14026,U02721,2,ENABLED
14027,U02721,3,ENABLED
14028,U02721,4,ENABLED
14029,U03895,1,DISABLED
14030,U03895,2,DISABLED
14031,U03895,3,ENABLED
14032,U03895,4,ENABLED
14033,U02831,1,ENABLED
14034,U02831,2,ENABLED
14035,U02831,3,ENABLED
14036,U02831,4,DISABLED
14037,U00819,1,ENABLED
14038,U00819,2,DISABLED
14039,U00819,3,DISABLED
14040,U00819,4,DISABLED
14041,U01434,1,DISABLED
14042,U01434,2,DISABLED
14043,U01434,3,DISABLED
14044,U01434,4,DISABLED
14045,U01173,1,ENABLED
14046,U01173,2,DISABLED
14047,U01173,3,ENABLED
14048,U01173,4,ENABLED
14049,U04366,1,DISABLED
14050,U04366,2,DISABLED
14051,U04366,3,DISABLED
14052,U04366,4,ENABLED
14053,U02303,1,ENABLED
14054,U02303,2,ENABLED
14055,U02303,3,ENABLED
14056,U02303,4,DISABLED
14057,U02626,1,DISABLED
14058,U02626,2,DISABLED
14059,U02626,3,DISABLED
14060,U02626,4,ENABLED
14061,U03733,1,ENABLED
14062,U03733,2,ENABLED
14063,U03733,3,ENABLED
14064,U03733,4,DISABLED
14065,U00021,1,ENABLED
14066,U00021,2,DISABLED
14067,U00021,3,DISABLED
14068,U00021,4,DISABLED
14069,U02166,1,DISABLED
14070,U02166,2,DISABLED
14071,U02166,3,DISABLED
14072,U02166,4,DISABLED
14073,U00727,1,DISABLED
14074,U00727,2,DISABLED
14075,U00727,3,DISABLED
14076,U00727,4,ENABLED
14077,U00475,1,ENABLED
14078,U00475,2,DISABLED
14079,U00475,3,ENABLED
14080,U00475,4,ENABLED
14081,U00814,1,ENABLED
14082,U00814,2,ENABLED
14083,U00814,3,DISABLED
14084,U00814,4,DISABLED
14085,U01375,1,DISABLED
14086,U01375,2,DISABLED
14087,U01375,3,ENABLED
14088,U01375,4,ENABLED
14089,U02568,1,ENABLED
14090,U02568,2,ENABLED
14091,U02568,3,ENABLED
14092,U02568,4,ENABLED
14093,U01657,1,ENABLED
14094,U01657,2,ENABLED
14095,U01657,3,DISABLED
14096,U01657,4,ENABLED
14097,U02276,1,ENABLED
14098,U02276,2,DISABLED
14099,U02276,3,DISABLED
14100,U02276,4,ENABLED
14101,U02173,1,ENABLED
14102,U02173,2,ENABLED
14103,U02173,3,DISABLED
14104,U02173,4,ENABLED
14105,U04249,1,DISABLED
14106,U04249,2,DISABLED
14107,U04249,3,DISABLED
14108,U04249,4,DISABLED
14109,U02120,1,ENABLED
14110,U02120,2,DISABLED
14111,U02120,3,ENABLED
14112,U02120,4,ENABLED
14113,U03063,1,ENABLED
14114,U03063,2,ENABLED
14115,U03063,3,ENABLED
14116,U03063,4,ENABLED
14117,U01187,1,DISABLED
14118,U01187,2,ENABLED
14119,U01187,3,DISABLED
14120,U01187,4,ENABLED
14121,U00992,1,DISABLED
14122,U00992,2,ENABLED
14123,U00992,3,DISABLED
14124,U00992,4,DISABLED
14125,U00108,1,ENABLED
14126,U00108,2,DISABLED
14127,U00108,3,ENABLED
14128,U00108,4,DISABLED
14129,U02476,1,ENABLED
14130,U02476,2,ENABLED
14131,U02476,3,ENABLED
14132,U02476,4,ENABLED
14133,U00533,1,DISABLED
14134,U00533,2,ENABLED
14135,U00533,3,ENABLED
14136,U00533,4,DISABLED
14137,U02388,1,ENABLED
14138,U02388,2,ENABLED
14139,U02388,3,ENABLED
14140,U02388,4,ENABLED
14141,U02506,1,DISABLED
14142,U02506,2,ENABLED
14143,U02506,3,DISABLED
14144,U02506,4,ENABLED
14145,U01499,1,DISABLED
14146,U01499,2,ENABLED
14147,U01499,3,DISABLED
14148,U01499,4,ENABLED
14149,U04027,1,ENABLED
14150,U04027,2,ENABLED
14151,U04027,3,DISABLED
14152,U04027,4,ENABLED
14153,U04452,1,DISABLED
14154,U04452,2,ENABLED
14155,U04452,3,ENABLED
14156,U04452,4,ENABLED
14157,U03002,1,ENABLED
14158,U03002,2,ENABLED
14159,U03002,3,ENABLED
14160,U03002,4,DISABLED
14161,U03293,1,ENABLED
14162,U03293,2,ENABLED
14163,U03293,3,DISABLED
14164,U03293,4,ENABLED
14165,U04595,1,ENABLED
14166,U04595,2,DISABLED
14167,U04595,3,DISABLED
14168,U04595,4,DISABLED
14169,U00023,1,ENABLED
14170,U00023,2,ENABLED
14171,U00023,3,ENABLED
14172,U00023,4,ENABLED
14173,U01012,1,ENABLED
14174,U01012,2,DISABLED
14175,U01012,3,DISABLED
14176,U01012,4,DISABLED
14177,U04952,1,ENABLED
14178,U04952,2,ENABLED
14179,U04952,3,DISABLED
14180,U04952,4,ENABLED
14181,U03257,1,ENABLED
14182,U03257,2,DISABLED
14183,U03257,3,DISABLED
14184,U03257,4,ENABLED
14185,U01681,1,ENABLED
14186,U01681,2,DISABLED
14187,U01681,3,ENABLED
14188,U01681,4,ENABLED
14189,U00389,1,ENABLED
14190,U00389,2,ENABLED
14191,U00389,3,DISABLED
14192,U00389,4,ENABLED
14193,U02134,1,ENABLED
14194,U02134,2,DISABLED
14195,U02134,3,ENABLED
14196,U02134,4,ENABLED
14197,U00374,1,DISABLED
14198,U00374,2,ENABLED
14199,U00374,3,ENABLED
14200,U00374,4,DISABLED
14201,U01324,1,DISABLED
14202,U01324,2,DISABLED
14203,U01324,3,DISABLED
14204,U01324,4,DISABLED
14205,U02221,1,ENABLED
14206,U02221,2,ENABLED
14207,U02221,3,ENABLED
14208,U02221,4,ENABLED
14209,U04239,1,DISABLED
14210,U04239,2,ENABLED
14211,U04239,3,DISABLED
14212,U04239,4,DISABLED
14213,U04631,1,ENABLED
14214,U04631,2,ENABLED
14215,U04631,3,DISABLED
14216,U04631,4,DISABLED
14217,U00791,1,ENABLED
14218,U00791,2,ENABLED
14219,U00791,3,DISABLED
14220,U00791,4,ENABLED
14221,U04769,1,ENABLED
14222,U04769,2,DISABLED
14223,U04769,3,DISABLED
14224,U04769,4,DISABLED
14225,U00060,1,DISABLED
14226,U00060,2,DISABLED
14227,U00060,3,ENABLED
14228,U00060,4,DISABLED
14229,U01106,1,DISABLED
14230,U01106,2,ENABLED
14231,U01106,3,ENABLED
14232,U01106,4,ENABLED
14233,U03837,1,DISABLED
14234,U03837,2,DISABLED
14235,U03837,3,DISABLED
14236,U03837,4,ENABLED
14237,U02059,1,DISABLED
14238,U02059,2,DISABLED
14239,U02059,3,DISABLED
14240,U02059,4,DISABLED
14241,U04187,1,DISABLED
14242,U04187,2,ENABLED
14243,U04187,3,DISABLED
14244,U04187,4,DISABLED
14245,U01460,1,DISABLED
14246,U01460,2,DISABLED
14247,U01460,3,DISABLED
14248,U01460,4,DISABLED
14249,U02199,1,DISABLED
14250,U02199,2,DISABLED
14251,U02199,3,ENABLED
14252,U02199,4,ENABLED
14253,U02186,1,DISABLED
14254,U02186,2,ENABLED
14255,U02186,3,ENABLED
14256,U02186,4,ENABLED
14257,U01034,1,ENABLED
14258,U01034,2,ENABLED
14259,U01034,3,DISABLED
14260,U01034,4,DISABLED
14261,U02674,1,DISABLED
14262,U02674,2,DISABLED
14263,U02674,3,ENABLED
14264,U02674,4,DISABLED
14265,U01282,1,ENABLED
14266,U01282,2,ENABLED
14267,U01282,3,ENABLED
14268,U01282,4,ENABLED
14269,U04532,1,ENABLED
14270,U04532,2,ENABLED
14271,U04532,3,DISABLED
14272,U04532,4,DISABLED
14273,U02387,1,DISABLED
14274,U02387,2,DISABLED
14275,U02387,3,ENABLED
14276,U02387,4,DISABLED
14277,U01877,1,DISABLED
14278,U01877,2,DISABLED
14279,U01877,3,ENABLED
14280,U01877,4,ENABLED
14281,U02826,1,ENABLED
14282,U02826,2,DISABLED
14283,U02826,3,DISABLED
14284,U02826,4,DISABLED
14285,U01617,1,DISABLED
14286,U01617,2,DISABLED
14287,U01617,3,ENABLED
14288,U01617,4,DISABLED
14289,U01822,1,DISABLED
14290,U01822,2,ENABLED
14291,U01822,3,DISABLED
14292,U01822,4,ENABLED
14293,U04135,1,ENABLED
14294,U04135,2,DISABLED
14295,U04135,3,DISABLED
14296,U04135,4,DISABLED
14297,U00742,1,ENABLED
14298,U00742,2,ENABLED
14299,U00742,3,DISABLED
14300,U00742,4,DISABLED
14301,U03958,1,ENABLED
14302,U03958,2,DISABLED
14303,U03958,3,DISABLED
14304,U03958,4,ENABLED
14305,U01959,1,DISABLED
14306,U01959,2,DISABLED
14307,U01959,3,ENABLED
14308,U01959,4,ENABLED
14309,U03048,1,DISABLED
14310,U03048,2,ENABLED
14311,U03048,3,ENABLED
14312,U03048,4,ENABLED
14313,U00766,1,DISABLED
14314,U00766,2,DISABLED
14315,U00766,3,DISABLED
14316,U00766,4,ENABLED
14317,U02554,1,DISABLED
14318,U02554,2,ENABLED
14319,U02554,3,DISABLED
14320,U02554,4,ENABLED
14321,U01975,1,DISABLED
14322,U01975,2,DISABLED
14323,U01975,3,ENABLED
14324,U01975,4,DISABLED
14325,U01787,1,ENABLED
14326,U01787,2,ENABLED
14327,U01787,3,DISABLED
14328,U01787,4,DISABLED
14329,U00966,1,ENABLED
14330,U00966,2,ENABLED
14331,U00966,3,DISABLED
14332,U00966,4,ENABLED
14333,U00597,1,DISABLED
14334,U00597,2,ENABLED
14335,U00597,3,DISABLED
14336,U00597,4,DISABLED
14337,U00004,1,ENABLED
14338,U00004,2,ENABLED
14339,U00004,3,DISABLED
14340,U00004,4,DISABLED
14341,U01873,1,DISABLED
14342,U01873,2,ENABLED
14343,U01873,3,DISABLED
14344,U01873,4,DISABLED
14345,U04329,1,DISABLED
14346,U04329,2,DISABLED
14347,U04329,3,ENABLED
14348,U04329,4,DISABLED
14349,U03959,1,ENABLED
14350,U03959,2,DISABLED
14351,U03959,3,ENABLED
14352,U03959,4,DISABLED
14353,U01634,1,DISABLED
14354,U01634,2,ENABLED
14355,U01634,3,DISABLED
14356,U01634,4,ENABLED
14357,U00728,1,ENABLED
14358,U00728,2,DISABLED
14359,U00728,3,DISABLED
14360,U00728,4,DISABLED
14361,U00257,1,DISABLED
14362,U00257,2,ENABLED
14363,U00257,3,DISABLED
14364,U00257,4,DISABLED
14365,U02195,1,DISABLED
14366,U02195,2,DISABLED
14367,U02195,3,ENABLED
14368,U02195,4,ENABLED
14369,U00501,1,DISABLED
14370,U00501,2,DISABLED
14371,U00501,3,ENABLED
14372,U00501,4,DISABLED
14373,U01610,1,DISABLED
14374,U01610,2,DISABLED
14375,U01610,3,ENABLED
14376,U01610,4,ENABLED
14377,U02455,1,DISABLED
14378,U02455,2,ENABLED
14379,U02455,3,ENABLED
14380,U02455,4,ENABLED
14381,U02725,1,DISABLED
14382,U02725,2,DISABLED
14383,U02725,3,DISABLED
14384,U02725,4,DISABLED
14385,U04074,1,ENABLED
14386,U04074,2,ENABLED
14387,U04074,3,ENABLED
14388,U04074,4,ENABLED
14389,U03305,1,ENABLED
14390,U03305,2,DISABLED
14391,U03305,3,DISABLED
14392,U03305,4,ENABLED
14393,U04865,1,DISABLED
14394,U04865,2,DISABLED
14395,U04865,3,DISABLED
14396,U04865,4,DISABLED
14397,U00978,1,DISABLED
14398,U00978,2,DISABLED
14399,U00978,3,DISABLED
14400,U00978,4,ENABLED
14401,U02997,1,DISABLED
14402,U02997,2,ENABLED
14403,U02997,3,ENABLED
14404,U02997,4,DISABLED
14405,U04479,1,DISABLED
14406,U04479,2,ENABLED
14407,U04479,3,DISABLED
14408,U04479,4,DISABLED
14409,U03717,1,DISABLED
14410,U03717,2,DISABLED
14411,U03717,3,DISABLED
14412,U03717,4,ENABLED
14413,U02493,1,ENABLED
14414,U02493,2,DISABLED
14415,U02493,3,DISABLED
14416,U02493,4,DISABLED
14417,U02930,1,DISABLED
14418,U02930,2,ENABLED
14419,U02930,3,ENABLED
14420,U02930,4,ENABLED
14421,U01230,1,ENABLED
14422,U01230,2,ENABLED
14423,U01230,3,DISABLED
14424,U01230,4,DISABLED
14425,U02180,1,ENABLED
14426,U02180,2,DISABLED
14427,U02180,3,DISABLED
14428,U02180,4,ENABLED
14429,U04339,1,ENABLED
14430,U04339,2,ENABLED
14431,U04339,3,ENABLED
14432,U04339,4,ENABLED
14433,U04592,1,DISABLED
14434,U04592,2,ENABLED
14435,U04592,3,ENABLED
14436,U04592,4,ENABLED
14437,U02336,1,ENABLED
14438,U02336,2,ENABLED
14439,U02336,3,DISABLED
14440,U02336,4,DISABLED
14441,U02392,1,DISABLED
14442,U02392,2,DISABLED
14443,U02392,3,ENABLED
14444,U02392,4,ENABLED
14445,U03477,1,DISABLED
14446,U03477,2,ENABLED
14447,U03477,3,DISABLED
14448,U03477,4,ENABLED
14449,U01333,1,DISABLED
14450,U01333,2,ENABLED
14451,U01333,3,DISABLED
14452,U01333,4,ENABLED
14453,U02685,1,DISABLED
14454,U02685,2,ENABLED
14455,U02685,3,ENABLED
14456,U02685,4,DISABLED
14457,U02909,1,DISABLED
14458,U02909,2,DISABLED
14459,U02909,3,ENABLED
14460,U02909,4,ENABLED
14461,U00736,1,ENABLED
14462,U00736,2,DISABLED
14463,U00736,3,ENABLED
14464,U00736,4,DISABLED
14465,U00094,1,ENABLED
14466,U00094,2,ENABLED
14467,U00094,3,DISABLED
14468,U00094,4,ENABLED
14469,U03972,1,ENABLED
14470,U03972,2,ENABLED
14471,U03972,3,ENABLED
14472,U03972,4,DISABLED
14473,U04561,1,ENABLED
14474,U04561,2,DISABLED
14475,U04561,3,ENABLED
14476,U04561,4,DISABLED
14477,U00210,1,ENABLED
14478,U00210,2,DISABLED
14479,U00210,3,ENABLED
14480,U00210,4,DISABLED
14481,U00325,1,ENABLED
14482,U00325,2,DISABLED
14483,U00325,3,DISABLED
14484,U00325,4,DISABLED
14485,U03944,1,ENABLED
14486,U03944,2,DISABLED
14487,U03944,3,ENABLED
14488,U03944,4,DISABLED
14489,U02847,1,DISABLED
14490,U02847,2,ENABLED
14491,U02847,3,ENABLED
14492,U02847,4,DISABLED
14493,U03887,1,ENABLED
14494,U03887,2,DISABLED
14495,U03887,3,ENABLED
14496,U03887,4,DISABLED
14497,U01855,1,ENABLED
14498,U01855,2,DISABLED
14499,U01855,3,DISABLED
14500,U01855,4,DISABLED
14501,U04441,1,ENABLED
14502,U04441,2,DISABLED
14503,U04441,3,ENABLED
14504,U04441,4,ENABLED
14505,U03343,1,DISABLED
14506,U03343,2,DISABLED
14507,U03343,3,ENABLED
14508,U03343,4,ENABLED
14509,U00595,1,ENABLED
14510,U00595,2,ENABLED
14511,U00595,3,ENABLED
14512,U00595,4,ENABLED
14513,U04234,1,ENABLED
14514,U04234,2,ENABLED
14515,U04234,3,ENABLED
14516,U04234,4,ENABLED
14517,U04447,1,ENABLED
14518,U04447,2,DISABLED
14519,U04447,3,DISABLED
14520,U04447,4,ENABLED
14521,U03760,1,DISABLED
14522,U03760,2,ENABLED
14523,U03760,3,ENABLED
14524,U03760,4,ENABLED
14525,U02816,1,DISABLED
14526,U02816,2,ENABLED
14527,U02816,3,DISABLED
14528,U02816,4,DISABLED
14529,U02295,1,ENABLED
14530,U02295,2,DISABLED
14531,U02295,3,ENABLED
14532,U02295,4,ENABLED
14533,U02452,1,DISABLED
14534,U02452,2,ENABLED
14535,U02452,3,ENABLED
14536,U02452,4,DISABLED
14537,U03951,1,DISABLED
14538,U03951,2,DISABLED
14539,U03951,3,ENABLED
14540,U03951,4,DISABLED
14541,U01292,1,DISABLED
14542,U01292,2,ENABLED
14543,U01292,3,ENABLED
14544,U01292,4,ENABLED
14545,U00093,1,DISABLED
14546,U00093,2,DISABLED
14547,U00093,3,DISABLED
14548,U00093,4,ENABLED
14549,U03438,1,DISABLED
14550,U03438,2,ENABLED
14551,U03438,3,ENABLED
14552,U03438,4,DISABLED
14553,U01906,1,DISABLED
14554,U01906,2,ENABLED
14555,U01906,3,ENABLED
14556,U01906,4,DISABLED
14557,U03749,1,DISABLED
14558,U03749,2,DISABLED
14559,U03749,3,ENABLED
14560,U03749,4,ENABLED
14561,U01180,1,DISABLED
14562,U01180,2,DISABLED
14563,U01180,3,DISABLED
14564,U01180,4,ENABLED
14565,U00367,1,DISABLED
14566,U00367,2,ENABLED
14567,U00367,3,DISABLED
14568,U00367,4,ENABLED
14569,U01717,1,ENABLED
14570,U01717,2,ENABLED
14571,U01717,3,ENABLED
14572,U01717,4,ENABLED
14573,U00326,1,ENABLED
14574,U00326,2,ENABLED
14575,U00326,3,DISABLED
14576,U00326,4,ENABLED
14577,U03921,1,DISABLED
14578,U03921,2,DISABLED
14579,U03921,3,DISABLED
14580,U03921,4,ENABLED
14581,U04401,1,DISABLED
14582,U04401,2,ENABLED
14583,U04401,3,ENABLED
14584,U04401,4,ENABLED
14585,U02883,1,DISABLED
14586,U02883,2,DISABLED
14587,U02883,3,DISABLED
14588,U02883,4,DISABLED
14589,U00359,1,DISABLED
14590,U00359,2,ENABLED
14591,U00359,3,ENABLED
14592,U00359,4,ENABLED
14593,U03281,1,ENABLED
14594,U03281,2,ENABLED
14595,U03281,3,DISABLED
14596,U03281,4,ENABLED
14597,U02148,1,ENABLED
14598,U02148,2,ENABLED
14599,U02148,3,DISABLED
14600,U02148,4,DISABLED
14601,U04679,1,DISABLED
14602,U04679,2,DISABLED
14603,U04679,3,ENABLED
14604,U04679,4,DISABLED
14605,U04312,1,DISABLED
14606,U04312,2,ENABLED
14607,U04312,3,DISABLED
14608,U04312,4,DISABLED
14609,U00898,1,ENABLED
14610,U00898,2,DISABLED
14611,U00898,3,ENABLED
14612,U00898,4,DISABLED
14613,U04536,1,ENABLED
14614,U04536,2,DISABLED
14615,U04536,3,ENABLED
14616,U04536,4,ENABLED
14617,U00300,1,DISABLED
14618,U00300,2,DISABLED
14619,U00300,3,ENABLED
14620,U00300,4,DISABLED
14621,U03508,1,DISABLED
14622,U03508,2,ENABLED
14623,U03508,3,ENABLED
14624,U03508,4,ENABLED
14625,U01677,1,ENABLED
14626,U01677,2,DISABLED
14627,U01677,3,ENABLED
14628,U01677,4,ENABLED
14629,U02466,1,DISABLED
14630,U02466,2,DISABLED
14631,U02466,3,ENABLED
14632,U02466,4,DISABLED
14633,U04346,1,DISABLED
14634,U04346,2,ENABLED
14635,U04346,3,DISABLED
14636,U04346,4,DISABLED
14637,U00832,1,ENABLED
14638,U00832,2,ENABLED
14639,U00832,3,DISABLED
14640,U00832,4,DISABLED
14641,U01994,1,DISABLED
14642,U01994,2,DISABLED
14643,U01994,3,DISABLED
14644,U01994,4,ENABLED
14645,U01347,1,DISABLED
14646,U01347,2,DISABLED
14647,U01347,3,DISABLED
14648,U01347,4,ENABLED
14649,U03350,1,ENABLED
14650,U03350,2,ENABLED
14651,U03350,3,DISABLED
14652,U03350,4,DISABLED
14653,U00566,1,DISABLED
14654,U00566,2,ENABLED
14655,U00566,3,ENABLED
14656,U00566,4,ENABLED
14657,U04081,1,ENABLED
14658,U04081,2,ENABLED
14659,U04081,3,DISABLED
14660,U04081,4,ENABLED
14661,U02686,1,ENABLED
14662,U02686,2,ENABLED
14663,U02686,3,DISABLED
14664,U02686,4,ENABLED
14665,U02732,1,ENABLED
14666,U02732,2,DISABLED
14667,U02732,3,DISABLED
14668,U02732,4,DISABLED
14669,U00423,1,ENABLED
14670,U00423,2,ENABLED
14671,U00423,3,DISABLED
14672,U00423,4,ENABLED
14673,U03816,1,DISABLED
14674,U03816,2,ENABLED
14675,U03816,3,ENABLED
14676,U03816,4,DISABLED
14677,U00977,1,DISABLED
14678,U00977,2,DISABLED
14679,U00977,3,DISABLED
14680,U00977,4,ENABLED
14681,U03355,1,ENABLED
14682,U03355,2,ENABLED
14683,U03355,3,DISABLED
14684,U03355,4,DISABLED
14685,U04412,1,ENABLED
14686,U04412,2,DISABLED
14687,U04412,3,DISABLED
14688,U04412,4,DISABLED
14689,U03108,1,DISABLED
14690,U03108,2,DISABLED
14691,U03108,3,ENABLED
14692,U03108,4,DISABLED
14693,U02329,1,DISABLED
14694,U02329,2,DISABLED
14695,U02329,3,DISABLED
14696,U02329,4,DISABLED
14697,U04505,1,ENABLED
14698,U04505,2,ENABLED
14699,U04505,3,ENABLED
14700,U04505,4,ENABLED
14701,U03285,1,ENABLED
14702,U03285,2,DISABLED
14703,U03285,3,ENABLED
14704,U03285,4,ENABLED
14705,U00444,1,ENABLED
14706,U00444,2,ENABLED
14707,U00444,3,ENABLED
14708,U00444,4,DISABLED
14709,U02933,1,ENABLED
14710,U02933,2,DISABLED
